area1,place,time,area,rating,snippet
서울, KTX,2018년 7월,"서울, 대한민국",3,ktx는 서울에서 지방으로 여행시 꼭 필요한 교통수단이예요. 근처에 편의시설이 많아서 역이용이 편리하고 안전하고 편리하게 원하는 목적지로 갈수 있어서 좋아요.
서울, KTX,2018년 6월,대한민국,4,"우리나라를 대표하는 철도 교통 수단이지요. 가끔 고장이 있다는 소식도 있지만, 서울-부산을 2시간 내에 주파한다는 것은 대단한 기술력입니다. "
서울, KTX,2017년 10월,X,5,"서울에서 대구까지 2시간도 안 걸리고, 서울 중심에서 대구 중심으로 이동할 수 있어서 좋아요. 대구역과 서울역에 맛집도 많네요.  "
서울, KTX,2018년 4월,"서울, 대한민국",5,장거리 여행이 걱적이 없는 최적의 교통수단이었음. 차로 5~6시간 갈 거 리를 2~3시간이면 이동하고 깔끔한 열차에 편안하게 휴식을 취하며 이동이 가능.
서울, KTX,2017년 10월,"김해, 대한민국",5,"일본의 신칸센보다 싸고, 버스보다 빠르고 비행기는 수속, 탑승등등 과정이 많지만 KTX는 상당히 빠르게 타고 내릴 수 있는 것도 장점 도심지와 거리도 가까워서 좋음  참고 시트의 편안함과 열차 정숙성은 KTX산천 보다 KTX가 좋은듯 하지만 산천은 충전포트가 꽤 많다"
서울, KTX,2018년 3월,"서울, 대한민국",5,정말 편안하고 빠른 KTX 가격이 조금 있긴 한데 시설 자체는 아주 만족스럽다. 더 많은 구간이 생기길.
서울, KTX,2018년 1월,X,4,국내 장거리 이동에는 KTX만한게 없죠. 물론 가격은 좀 부담스럽지만.. 5% 적립되거나 시간에따라 할인되는게 있어서 조금이라도 저렴하게 타는수 밖에요
서울, KTX,2017년 12월,"서울, 대한민국",4,"연말에 KTX를 타고 여행을 다녀왔는데, 좌석도 쾌적하고 출도착도 정시에 해서 좋았지만, 차내의 와이파이가 잘 안잡혔던점이 단점이었던 듯합니다."
서울, KTX,2017년 8월,X,5,기차역들은 시내에 있기 때문에 접근성이 매우 우수해 이동하기 매우 편리하다. 또한 속도도 빠르고 수화물을 따로 보낼 필요가 없어서 편하다.
서울, KTX,2017년 11월,X,4,"KTX하면 빠름, 스피드, 그리고 친절이 떠오르네요. 예전에 통일호의 달그달 거리는 열차 탔던 기억이 나는데요. 그때는 문도 대충 사람들이 막 열수있고 해서 무섭고 했는데, 요새는 죄다 자동문에다가 화장실도 깨끗해서 정말 좋습니다.  KTX타고 간다면 대단히 빠르게 지방으로도 쉽게 이동가능하니 말입니다. 승무원도 친절한데다 말이죠^^ 뭐 가격이 저렴하다고 할 수는 없지만 그래도 가격대비 괜찮습니닿ㅎ "
서울, KTX,2018년 1월,"서울, 대한민국",5,지방에 이르는 가장 빠르고 편리하고 쾌적한 교통수단이 아닐까 싶어요. 비싸긴 하지만 시간도 돈이라고 생각하면 이용하지 않을 수가 없더라구요 ㅎㅎ
서울, KTX,2017년 4월,X,5,사실비행기가빠르다고하나 공항까지가서 공항에서 목적지까지가는데 걸리는시간보다 수서나 서울역에서 목적지역으로 가는게 가깝다 부산정도의거리는 1등특실 영화를 보며가는걸 추천한다
서울, KTX,2017년 11월,"서울, 대한민국",3,예전엔 많이 정차하지 않아 지금보다 빨랐으나 정차역이 많아지고 가격이 오르면서 메리트가 예전보다 없음. 열차또한 낡았고 실내가 좁아서 불편함
서울, KTX,2017년 11월,"서울, 대한민국",5,부산갈때는 KTX죠.. 상자곽 같은 비좁은 자리에 비싼 가격이라는 단점이 있지만 정말 빠름 . 비즈니스 출장 1박 안해도 되는 장점 ㅋ
서울, KTX,2017년 12월,"광주, 대한민국",5,광주에서는 이제 KTX 타면 2시간도 안되서 도착해서 항상 KTX이용합니다 ^^ 다만 SRT보다 자리가 좁아 가끔 불편할떄도 잇습니다 ^^
서울, KTX,2017년 9월,대한민국,4,빠르게 이동할 수 있는 고속철도입니다. 일반석 좌석은 상당히 좁고 불편합니다. 잦은 연착이 있긴 하지만 다른 열차들보다 월등히 빨라서 자주 이용합니다.
서울, KTX,2017년 12월,"서울, 대한민국",4,천안까지 가끔 출장갈때 타는데 한 시간이나 빠르다 내 황금 같은 시간을 절약해 주는 최고의 대한민국 교통수단이디 부산 갈 때도 비행기보다 우위인 거 같다
서울, KTX,2017년 3월,서울,4,지방까지 이동하기 편합니다. 가격도 저렴한 편이구요 정말 빠릅니다. 다만 내부 공간이 좁은 편이므로 키가 크시거나 덩치가 있으신분은 특실 사용하세요 
서울, KTX,2017년 12월,"서울, 대한민국",4,지방 이동할 때 정말 빠르고 편리해서 자주이용하고 있어요~~!!단. 가격은 비싸지만....
서울, KTX,2017년 7월,"도하, 카타르",5,KTX가 생기고 나서부터는 여행하는데 부담이 없습니다. 빠르고 쾌적하고 편안합니다. 세계 곳곳을 다녀봐도 최고인 것 같습니다. 
서울, KTX,2017년 10월,"서울, 대한민국",4,"빠른 시간안에 목적지에 갈 수 있는 최적의 교통수단이긴하나, 자주 이용해야 하는 사람에게는 가격이 큰 부담입니다. 버스가격과 비교해서 두배이상 차이가 나기 때문에 언제나 고민이 됩니다. 가격을 조금 더 낮추거나 마일리지를 조금 더 주거나 하는 배려를 했으면 합니다. 서민들이 자주 이용하지는 못할 요금인건 사실입니다."
서울, KTX,2017년 12월,X,4,예약도 간편하고 빠른 시간에 지방을 갈 수 있습니다 시간이 없는 여행자들에겐 최적의 교통수단이에요
서울, KTX,2017년 9월,"서울, 대한민국",5,서울에서 지방으로 이동 하시는 분들께 추처드립니다. 경주를 당일 왕복 하였는데 매우 좋은 결정이었습니다. 
서울, KTX,2017년 10월,"토론토, 캐나다",3,KTX 에의 free wifi 는 너무나 좋았습니다. 다만 오갈때 기차의 종류에 따라 편안함이 달라 아쉬운 점이 있습니다.
서울, KTX,2017년 9월,X,4,"가격이 저렴하지는 않지만 그래도 가장 빠르게 남부 지역을 갈 수 있는 교통수단이에요. 기차 내부도 조용하기 때문에 자다 일어나면 금방 부산에 도착해 있어요. 연휴 기간, 주말에는 기차 예매가 너무 힘들다는게 단점."
서울, KTX,2017년 2월,X,5,서울에서 대전까지 가는데 1시간 조금 넘게 걸립니다. 굉장히 빠르고 깨끗하며 승무원분들은 친절합니다.
서울, KTX,2017년 11월,"서울, 대한민국",4,서울-부산 다니면서 자주 이용하는데 오히려 비행기값보다 비싼 느낌이 든다. 시간상 세이브도 별로 못느끼는 편.. 요즘은 차라리 김포 가서 비행기 타고 이동하는 경우가 더 많다. 
서울, KTX,2017년 10월,"Seoul, Seoul, South Korea",3,일반석은 좌석 간격이 너무 좁아 불편. 빨리가서 참고간다. 산천은 그나마 좌석여유가 있음.
서울, KTX,2017년 9월,"서울, 대한민국",5,요즘 세월이 많이 지나서 SRT 보다는 청결에서는 뒤질 수 있지만 다른 도시 이동하기에 KTX만한 게 없는 것 같아요 
서울, KTX,2017년 10월,"아산, 대한민국",5,"어린 아이들 기차 오래타면 지루하고 힘든데, 빨라서 좋아요. 비싸서 그렇지 일반 기차보다 당연히 좋아요."
서울, KTX,2017년 8월,"용인, 대한민국",5,부산갈때 탔는데 2시간30분이면 갑니다. 부산 당일치기 여행으로도 적격이었습니다. 지방으로 여행가실 때 이용하세요!
서울, KTX,2017년 10월,"서울, 대한민국",4,"종종 지연이나 사고 소식이 있지만 KTX는 우리나라 교통 수단 중 가장 편리하고, 안전한 열차입니다. 2017년에는 SRT도 개통해 선택의 폭을 넓혔습니다."
서울, KTX,2016년 12월,X,5,"와이파이도 잘 쓰고 있구요, 콘센트도 자리마다 있어서 좋아요! 빠르고 시간도 정확해서 잘 이용하고 있습니다.ㅎㅎ 가격이 좀더 저렴하면 좋을텐데ㅠㅠ"
서울, KTX,2017년 11월,X,5,"부산, 울산, 동대구, 대전, 천안아산 등 전국으로 연결되어있는 한국의 고속열차입니다. 좌석간격이 약간 좁아 불편하지만 가장 먼 구간도 2시간 30분 정도에 연결되어 만족합니다."
서울, KTX,2017년 6월,"인천, 대한민국",5,ktx타고 부산에 다녀왔습니다 정말 빠르고 시설도 좋더라구요 다른지역을 방문할때 이용하면 좋습니다
서울, KTX,2017년 11월,"포항, 대한민국",5,포항에서 서울로올라갈때 자주 이용합니다 한번씩 저렴한 가격에 올라갈때 만족합니다 정가를 주고 가기에는 조금 아쉬움이 남습니다.
서울, KTX,2017년 10월,X,4,KTX는 한국에서 가장 빠른 열차입니다. 이 열차는 타면 부산도 2시간만에 갈 수 있습니다. 서울 뿐만 아니라 다른 도시를 즐기고 싶다면 꼭 이용하세요
서울, KTX,2017년 9월,"서울, 대한민국",4,국내로 여행을 가거나 지인이나 가족들의 이벤트가 있을때 지방으로 이동해야 하는데  그럴때마다 자가용을 가지고 가느냐 다른 대중교통을 이용하느냐를 고민하게 되는데  초행길이거나 거리가 멀면 대중교통 특히 KTX를 이용하는 편입니다. 사실 기차표가 조금 부담스럽긴 하지만 자차를 이용해서 운전을 하고 간다면 피곤하고  번거러워서 주로  KTX를 이용합니다.비용과 시간 혹은 쾌적함을 두고 고민하면 됩니다.
서울, KTX,2017년 11월,X,5,부산까지도 2시간 반이면 도착하며 빠르고 청소년할인도 있으니 가격이 부담스럽지않으며 잘 이용하고있음
서울, KTX,2017년 10월,X,5,이번에 친구 결혼식이 있어 광주 갈때 이용했습니다 광주까지 2시간도 안걸려요 1시간 40분 만에 도착했어요 좌석 옆에 usb로 충전할수 있는게 마련되어 있어요 올땐 버스타고 왔는데 막혀서 자그마치 5시간 걸렸어요 ㅠ
서울, KTX,2016년 11월,"서울, 대한민국",4,"2004년 4월 세계 5번째로 개통된 고속철도로, 특히 종전의 고속철도 보유국들이 큰 나라였던 점에 비하면 상대적으로 작은 면적의 나라인 점에도 특별한 의의가 있다. 첫 개통 이후 계속적으로 전용노선을 개통시키며 가장 빠른 지상교통수단으로 자리잡아 300㎞ 이상의 장거리 대중교통수단에서 최대의 분담률을 차지하고 있으며, 서비스 역시 기존의 열차들과 차별화시켜 특별 제복 승무원을 배치하는 것은 물론 월간 차내지, WiFi 등을 제공하고 있다. 그러나 한편으로는 'KTX의 운임에는 부가가치세가…"
서울, KTX,2017년 9월,"서울, 대한민국",5,"다른 지역으로 이동해야 하는 일이 있다면 교통도 부담요소 중 하나입니다. 자가용을 이용하기 번거롭다면 KTX를 추천합니다. 짧은시간 내에 목적지까지 도착할 수 있고, 내부가 쾌적하고 화장실과 식음료 등 서비스도 좋아서 누구나 만족할 것 입니다. 오전 9시 이전이나 오후 9시 이후 출발하는 기차는 할인혜택이 있다고 하니, 여건이 된다면 이르거나 늦게 탑승하는 기차표를 구매해 더욱 저렴하게 이용하시기 바랍니다. 다른 기차에 비해 가격이 비싸긴 하지만 시간이 절약되니 좋습니다."
서울, KTX,2017년 4월,X,5,외국의 기차가격에 비해 상당히 비싼 듯 하지만 내부가 깔끔하고 조용함. 부산에서 서울역 가는 기차의 모니터 하나가 계속 덜컹거려서 조금 귀에 거슬리긴 했음
서울, KTX,2016년 12월,"서울, 대한민국",3,"한국에서 가장 빠른 지상 교통 수단이라 할 수 있습니다. 특히, 국토의 면적이 넓지 않은 한국의 특성상 서울과 부산을 가장 편하고 빠르게 이동할 수 있는 수단이기도 합니다. 하지만 최근들어 연착률이 다소 높은 듯 느껴지고, 좌석간의 간격이 조금 좁은 듯한 것이 아쉬운 점으로 남습니다."
서울, KTX,2016년 12월,"인천, 대한민국",5,3시간30분이면 서울에 나를 내려준 고마운 철도 피곤한 몸을 푹쉬게 맘편하게 나를 데려다 준 친구
서울, KTX,2016년 11월,"서울, 대한민국",4,"서울역에서 천안아산역까지 이용했습니다. 33분 밖에 안걸리더군요. 좌석도 여유롭고, 빨라서 좋았습니다. 다만, 4호선을 이용해서 서울역까지 이동했는데.. 4호선 서울역에서 KTX 타는곳까지 엄청 걸어야되더군요. 그게 좀 아쉬웠어요.."
서울, KTX,2015년 9월,"부산, 대한민국",3,대만의 고속철과 비교할때 우리나라의 KTX는 너무 많은 곳에 정차한다 고속철은 말 그대로 고속철이다.  한번 출발하면 논스톱으로 날아가는 특급열차의 차별화 된 요소가 있어야 한다  적어도 두세편중에 한편 정도는 정차역을 1~2개 정도로 확 줄이고 속도도 높여서 서울-부산을 두시간 정도에 끊어야 고속철이란 말이 무색하지 않을 것 같다
서울, KTX,2016년 3월,"서울, 대한민국",5,"서울-부산, 서울-광주까지 정말 빠르고 편리하게 이용할 수 있는 열차입니다. 마음만 먹으면 하루만에 부산과 광주를 오갈 수 있어서, 국민들의 발이 되어 주고 있습니다. 다만 개선해야 할 점도 몇가지 눈에띄는데, 순방향 좌석과 역방향좌석에 가격차이가 없는 점, 정차역이 별로 없는 열차와 각 역마다 정차하는 열차가 요금에 차이가 없는 점, 좌석과 좌석간에 피치가 매우 좁은 점 등입니다."
서울, KTX,2015년 11월,"서울, 대한민국",4,일반석기준으로 외국인이 타기엔 좁을수도 있으나 빨라서 좋아요 ktx가 없던 시절을 생각하면 어떻게 서울까지 이동했나 싶네요
서울, KTX,2015년 11월,대한민국,4,"광명역에서 대전까지 약 50분 만에 도착했으며, 가는 내내 편하게 이동할 수 있어서 좋았습니다. 다만 아직도 이해할 수 없는 것이 검표 시스템인데 지하철도 하나하나 통과해서 지나가게 되어있는데 KTX 나 철도는 왜 검표를 하는 시스템이 제대로 안 갖춰져 있는건지 의문입니다."
서울, KTX,2015년 7월,"부산, 대한민국",3,서울 용산에서 광주 송정 구간을 자주 이용하게 되어 KTX를 이용할 기회가 많아졌다. 항공도 평일 특정 시간대에 KTX요금으로 이용할 수 있으나 김포까지의 접근성보다 용산으로의 접근성이 좋아 KTX를 이용하고 있다.  KTX는 정차역을 좀더 개선할 필요성은 여전히 있다.
서울, KTX,2013년 9월,"서울, 대한민국",5,부산 가는데 넘 편하고 ㅃ빨라서 놀라고 깨끗해서 비행기 탄것 같았음...시간도 정확하여 장거리지만 단거리를 다녀온 느낌....서울로 돌아오는 시간이 넘늦어 택시를 기다리는데 호객하시는 분들이 너무 적극적인것이 맘 아팠지만 ktx와는 상관 없는 일이라...
서울, KTX,X,"사이타마, 일본",4,"부산에서부터 서울까지 이용했어요. KTX는 프랑스 차량입니다. 안에 들어가면 고정식 의자로, 절반은 뒷방향을 보고 가게 되어 있습니다. 티켓 구매 시 미리 요청하는 게 좋을 것 같네요. 놀라운 점은 개찰구가 없고 바로 플랫폼까지 갈 수 있다는 거예요. 물론 서울까지 개찰구가 없었어요. 차량 내에 차장님은 있지만 티켓 검사하는 사람은 없었어요. 기차 안에 카터 서비스도 있고 주류도 팝니다. 열차로 여행을 즐기려면 외국인용 프리패스가 있으니 무척 이득이에요. 부산-서울 간 왕복 요금보다 저렴하게…"
서울, KTX,X,urawa,4,"KTX 001로 서울역에서 부산역까지 2시간 16분의 여정, 이라고 말하고 싶지만 5, 6분 늦게 도착. 어떤 안내 방송도 없었지만 뭐 원래 이런 걸까? 논스톱이라는 것을 알지 못하고 탔기 때문에 어느 역에서도 서지 않아 놀랐지만, 서울역에 개찰다운 개찰도 하지 않고 차량 내에서도 검표가 없어 더더욱 놀랐습니다."
서울, KTX,X,東京都,4,"저렴하게 이용할 수 있어 무척 편리합니다. 일반 차량은 어린이 동반자나 휴대전화 사용자가 많아 시끄럽지만, 특실은 넓고 조용해요. 돌아오는 택시에서 대구역으로 가 달라고 하는 큰 실수를! KTX 역은 동대구역이므로 주의하세요."
서울, KTX,2017년 7월,텍사스,4,"일반적으로, 이 효과적으로 대중 교통. 주요 도시 에 sk 연결됩니다. 많은 현지 사람들도 주말에는 미리 계획 중이기 때문에 피하시기 ' 판매 - 바로 ' 상황. 기억은 영국에 홍콩 mtr 역이 지하철역에서 지하철 또는 나무피 또는 삽입된, 또는 지하철 시스템을 태국 말레이시아, 등이 있습니다.   역과 기차역 자체가 많은 영어 지원 추측 그곳들을 극복 했지만 지능형 데 도움이 됩니다.   욕실이 수 있다. 제가 생각해 보니 정말 시간 은 언제부터 따라 교육 서비스를 제공합니다. 그로부터 시간은…"
서울, KTX,2017년 7월,"쿠알라룸푸르, 말레이시아",5,"쉽게, 넓은. 하는 점. 카트가 있는 음식 및 음료까지 내내. 합리적인 화장실. 짐이 있는 소."
서울, KTX,2017년 6월,X,3,"가격이 저렴하고 더 나은 서울과 부산 간 항공 ktx 를 타 보다. 라운드 - 항공 여행을 하며 krw 100, 000 따라 캐리어 및 시간 / 요일. Ktx 가 더 비싸고 더 오래 걸립니다 (3 시간 비행 시간이 거의 그냥 비교). 또한 액세스 및 기타 널리 사용되는 부품을 부산 해운대 같은 매우 쉽게 액세스할 수 있는 아이콘이 역 (기차역 픽업을 40 분, 50 분 정도를 공항). 코레일 외국인들을 것도, 더 나은 않으면 의 비행기를 여행 하는 경우에 아이들과 ktx 싼 $10. 또한, 매우…"
서울, KTX,2017년 5월,"토론토, 캐나다",5,"정말 인상적 이다. 기차가 자주 실행, 교통편은 편안했고, 조용한, 부드러운, 빠르고. 일반적인 기차 소음 전혀 없습니다. 승객들이 휴대 전화 사용 및 서비스의 조용 것이 (이 조금 많은, 하지만 좋은 여전히). 그래서 사람들이 예절 이다. 따라서 모든 사람들이 기차를 추천 합니다."
서울, KTX,2017년 5월,X,5,서울과 부산 을 여행하기에 매우 효율적이고 비용 간. 지정된 포후투아카와 의 지연 은 있었습니다.
서울, KTX,2017년 4월,"Sydney, Australia",3,"우리는 여행 코레일에 패스. 그래도 미리 좌석을 합니다, 하지만 다른 아무것도 지불해야 합니다. 서울 - 부산, 그 반대로, 전체는 주말. 더 이상 사용할 수 있고, 수 야, 서 있을 수 있지만 합니다. 또는 운이 좋으면, "" 추가 "" 접혀져 있을 수 있고 (바로 - 석) 그냥 문 앞에. 좌석을 예약 해 필요가 없는 경우 스탠드( 코레일 경우 합격).  더 나은 경우가 될 것이 몇 군데 캐리지 예약되지 않은 불가사용자를 위해, 비슷한 일본 철도 시스템, 대신 그냥 서 있는 사람들을 할 수가 없이…"
서울, KTX,2016년 5월,X,4,공항에 밤 늦게 도착해서 기차역 및 작동할 수 있는 도시를 가지고. 직원들은 매우 친절했지만 영어를 별로 통신에 정통하다. 기차는 편안한. 인상적인.
서울, KTX,2017년 3월,"스톡홀름, 스웨덴",5,서울에서 부산 가는 ktx. 그런 다음 다시 부산에서 gyeongu. 그리고 다시 서울.  항상 시간! 편안하고 비싸지 않을 얼마나 빨리 목적지에 도착하자마자.   좋은 서비스와 친절한 직원들의 교육 거였어요.
서울, KTX,2016년 7월,"Auckland, Auckland, New Zealand",5,"이 열차를 타면 수 있습니다 (우리의 경우, 부산 서울) 양도 하지 않습니다 알 수 있습니다. 이 편안한 것들이 기 때문에 결코 알지 못할 여행을 하기에 300 kph. 미리 예약을 하고. 저는 그냥 재미있기도 하다."
서울, KTX,2017년 1월,"케이프브레턴 아일랜드, 캐나다",4,한국을 여행하기 에 가장 쉬운 곳. 매우 편안하고 깨끗한 역은 열차 및
서울, KTX,2017년 1월,"부산, 대한민국",4,기차는 편안하고 조용했지만 조금 답답한 였습니다. 기차 시간에 서울역에 도착한 시간이 남아. 기차 승무원 이 와서 한 시간마다 있는 음료와 간식거리 (비용으로). 놀라 울 정도로 깨끗하고 화장실도 아주 좋은 훈련이 기차의 화장실.
서울, 서울메트로,2020년 10월,"서울, 대한민국",5,대한민국 최고의 교통수단이라고 할 수 있는 서울메트로. 서울은 모든 방향으로 가는 지하철이 다닙니다. 서울 지하철만 있으면 서울의 어디든 갈 수 있습니다.
서울, 서울메트로,2020년 7월,조지아,5,세계 여러 나라를 가보고 많은 메트로를 타봤지만 서울 메트로는 세계최고예요. 요금도 저렴하고 깨끗하고 안전해서 좋아요.
서울, 서울메트로,2020년 4월,"서울, 대한민국",5,출근시간 퇴근시간대만 빼면.... 9호선 2호선만 빼면요... 그래도 우리나라만큼 교통 편리한 곳이 없다고 생각합니다~~~ 자랑스러운 우리의 메트로
서울, 서울메트로,2020년 4월,"서울, 대한민국",5,깔끔하고 편리하고 세계최고인것은 사실 지하철만 타도웬만한곳 다갈수있으니 만족합니다 가격도싸고 관리도 잘 되있어요 
서울, 서울메트로,2020년 2월,"수원, 대한민국",4,"서울의 지하철은 세계최고라 자부한다 정확한 시간, 직관성이 좋아 환승을 쉽게할 수있고 지하철 안이 세계 어느 도시보다 청결하다 인천, 일산, 의정부, 수원,천안.,구리등 인접도시들에서 가장 빠르게 접근하는 방법일것이다"
서울, 서울메트로,2019년 6월,X,5,"깨끗하고, 저렴하고, 빠르고, 구석구석 원하는 곳으로. 이 4가지 조건을 모두 갖춘 지하철은 서울 지하철밖에 없다. 도쿄? 굉장히 비싸다. 뉴욕, 파리, 런던? 냄새난다. 중부유럽? 은하철도 999."
서울, 서울메트로,2019년 12월,X,5,배차 시간 완벽하게 정확하고 쾌적하면서 무료 와이파이까지 깨끗하고 청결한 서울 메트로 타면 어디든 갈수 있습니다. 만족합니다
서울, 서울메트로,2020년 1월,X,5,"을지로 3가역에서 1분거리에 있고 2호선, 3호선 이용 가능하고 주변 맛집 많습니다. 명동 종로 걸어서 갈수 있고 동대문도 가까워서 쇼핑하기 좋은 것 같아요.  "
서울, 서울메트로,2020년 1월,"서울, 대한민국",5,서울의 지하철은 서울의 곳곳에 구석구석까지 혜택을 주고있다. 그러다보니 노선이 많아져 조금 복잡해지기는 했지만 내가 원하는곳까지 윈하는 시간에 어김없이 데려다준다. 다른나라 그 어느지하철 보다도 깨끗하고 이용이 편리하다. 가격도 저렴하고  지하철 멱내에 먹을것이며 편의시설까지 다양하게 즐길수 있다.
서울, 서울메트로,2020년 1월,X,5,"서울 메트로는 세계적인 수준을 자랑한다. 깔끔하고, 편리하고, 노선이 다양하며 서울 어디든 가지 못하는 곳이 없다. 당신이 어느나라 사람이든 서울메트로를 경험하면 칭찬하지 않을 수 없을 것이다."
서울, 서울메트로,2019년 7월,"서울, 대한민국",4,말이 필요없는 국내 최대 규모 지하철. 종로3가처럼 환승이 심각하게 힘들거나 하는 구간이 없진 않지만 그래도 외국 다녀보니 서울만큼 지하철 편리하고 깨끗한데가 또 없습니다.
서울, 서울메트로,2019년 2월,X,5,"서울의 복잡한 도로사정을 한번에 해결해주는, 약속시간에 딱 맞춰 도착할 수 있는 가장 좋은 교통수단이다~ 노선표를 잘 보고 주의해서 이용해야한다~"
서울, 서울메트로,2020년 1월,X,5,역 근처에 바로 있어서 찾기도 쉽고 어딜 가든 교통편도 좋았습니다. 난방하는 방을 택했더니 몸이 안좋은 와중에 따뜻하게 잘 지낼수 있었어요. 노트북하기 좋은 책상도 있어서 용이했습니다. 옷장 수납 공간도 넉넉bb 샤워부스에 작은 욕조도 좋았고 세면대가 길어 세수 외에 화장을 하거나 머리 말리기에도 편리했어요. 조식도 너무 맛있었어요.ㅎㅎ
서울, 서울메트로,2020년 1월,"제주도, 대한민국",4,시간도 정확하고 막힘이 없어서 서울에선 버스보단 지하철을 더 선호합니다.  버스 한번 막힘 답이없는데 지하철은 사람은 많아도 그래도 낑겨서라도 갈수있어 낫습니다
서울, 서울메트로,2020년 1월,"천안, 대한민국",5,이용할때마다 감탄스러움. 청결하고 안전함. 연결도 잘 되어 있어 편리하게 이용할수 있어 지방에서 상경하면 도움이 많이 되는 교통수단임. 
서울, 서울메트로,2019년 7월,"서울, 대한민국",5,"평소에도 매일 이용하지만 지방에서 온 초등학생 조카와 함께 이용하기에도 불편함이 없었다. 지하철역에서 판매하는 교통카드를 사서 사용할 만큼의 금액을 충전한 후, 마지막 날 카드를 살 때 지불했던 보증금을 돌려받으면 끝! 기본요금 1,250원에 버스와  환승도 가능해서 서울 곳곳을 구경하기에 합리적인 교통수단이다."
서울, 서울메트로,2019년 12월,"서울, 대한민국",5,"서울의 대부분의 지역을 지하철만으로 이동할 수 있습니다. 또한 환승 시스템으로 4회 환승까지 인정되는 환승 할인이 있습니다. 지하철 안내방송은 영어가 기본으로 나오고 차량마다 다르지만 중국어나 일본어도 나오는 경우가 있습니다. 그리고 안내표지판에는 영어,중국어,일본어가 거의 모든 역에 표시되어 있습니다."
서울, 서울메트로,2019년 12월,"대구, 대한민국",5,"서울 지하철 노선이 많아서 처음 오시는 분들은 어렵다고 생각 할 수 있습니다. 하지만 서울 지하철은 라인마다 색상이 있어서, 찾기 쉽습니다. 또한 한글 영어 한문 숫자로 표기 되어있어 외국인분들도 읽기 쉽습니다. 그리고 환승지점, 주변 관광지를 알려주기 때문에 편리합니다."
서울, 서울메트로,2019년 12월,X,4,한국의 메트로는 세계의 메트로 중 아주 괜찮은 편 입니다. 서울의 곳곳을 여행할 수 있기 때문이죠. 역 간격이 좁아서 매우 편리하며 서울의 교통상황이 안좋은 것을 고려하면 메트로는 필수입니다.
서울, 서울메트로,2019년 12월,"서울, 대한민국",5,서울의 지하철은 매우 편리합니다.  각 역마다 이름이 한글. 영어. 한문. 과 숫자로 되어있어서 찾기가 편해요.  각 라인마다 색상도 달라서 2호선은 초록 3호선은 오렌지로 알기 쉽습니다. 그리고 환승가능 이지카드도 매우 저렴해요.  최고입니다
서울, 서울메트로,2019년 12월,"서울, 대한민국",5,서울메트로는 저렴하고 깨끗하고 이용이 편리합니다  최근에는 2호선 등은 객차 별 혼잡도도 표현되어 있어 편하고 홍대역 등에 가면 k pop 아이돌의 생일축하 광고들도 있어 색다른 즐거움을 맛볼 수 있습니다
서울, 서울메트로,2019년 12월,대한민국,5,"1~9호선 외 기타 노선이 있는 서울메트로 교통카드 한장만 있으면 지하철,버스 5회이내 환승 가능한 세계에서 가장 좋은시스템입니다."
서울, 서울메트로,2019년 12월,X,5,한국에서 가장 많이 이용하는 교통수단이면서도 저렴하고 쾌적하다는 점이 장점입니다.  지하철뿐만 아니라 버스와도 연계가능한 환승제도도 우수하고 시설도 좋지만 때로는 많은 사람들 사이에 껴서 가는 불편함이 있습니다.  한강을 지나가는 지하철의  노을질때의 창밖풍경은 환상적입니다. 
서울, 서울메트로,2019년 11월,X,5,"매일매일 이용하는만큼 정말 편하고 , 특히 환승할때에도 안내가 잘 되어있어서 처음 이용하는 외국인 관광객이나 손님들에게도 어려움없이 이용 할 수 있는것 같습니다 "
서울, 서울메트로,2019년 10월,X,5,서울 지하철은 진짜 지구촌에서 가장 좋은 지하철이라고 생각합니다. 진짜 요금도 합리적이고 시스템도 최첨단인 것이 단언컨데 지구촌 TOP 이라고 자부할 수 있습니다!
서울, 서울메트로,2019년 11월,"전주, 대한민국",5,"세계 여러 도시의 지하철을 이용해 보았습니다. 그 중 최고는 단연 우리나라 지하철이라고 생각합니다. 시설, 빠르기, 접근성, 편의성 등 모든 것을 따져도 세계 최고입니다. 화장실을 무료로 편리하게 이용하는 것도 장점이죠. 단지 한마디 더 한다면 파업을 줄여 주셨으면 하는 바람입니다.물론 어쩔수없는 선택인 줄은 알지만 시민들을 위해서요. "
서울, 서울메트로,2019년 11월,대한민국,5,대한민국 지하철 시스템은 뭐 세계 최상급 아닌가 싶습니다. 여러 나라 여행해봤지만 대한민국보다 좋았던 적은 없었던것 같아요 ^^;
서울, 서울메트로,2019년 8월,"서울, 대한민국",5,어느 도시를 여행해도 서울 지하철만큼 정확하고 대부분의 장소가 연결되는 곳은 못본것 같습니다. 가격도 다른 국가에 비해 상당히 저렴하고요!
서울, 서울메트로,2019년 11월,"서울, 대한민국",5,편리하고 안전한 교통수단 입니다. 앱을 이용하면 환승도 쉽게 확인가능 합니다. 서울을 방문한다면 서울 메트로를 이용하세요.
서울, 서울메트로,2019년 11월,X,5,서울의 지하철은 안전성 청결도 편의성 측면에서 세계최고이다. 물론 출퇴근 시간대는 사람니 너무 많이 타 복잡해서 힘들지만 그 시간대만 벗어나면 쾌적한 편이다. 버스와 환승이 되기 때문에 무척 편리하다
